cve_ent,cve_mun,cve_loc,nom_loc
20,90,0,San Andrés Huaxpaltepec
20,90,1,San Andrés Huaxpaltepec
20,90,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,91,0,San Andrés Huayápam
20,91,1,San Andrés Huayápam
20,91,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,92,0,San Andrés Ixtlahuaca
20,92,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,97,0,San Andrés Solaga
20,97,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,98,0,San Andrés Teotilálpam
20,98,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,100,0,San Andrés Yaá
20,100,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,102,0,San Andrés Zautla
20,102,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,103,0,San Antonino Castillo Velasco
20,103,1,San Antonino Castillo Velasco
20,103,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,105,0,San Antonino Monte Verde
20,105,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,107,0,San Antonio de la Cal
20,107,1,San Antonio de la Cal
20,108,0,San Antonio Huitepec
20,108,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,111,0,San Antonio Tepetlapa
20,111,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,112,0,San Baltazar Chichicápam
20,112,1,San Baltazar Chichicápam
20,112,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,113,0,San Baltazar Loxicha
20,113,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,114,0,San Baltazar Yatzachi el Bajo
20,114,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,115,0,San Bartolo Coyotepec
20,115,1,San Bartolo Coyotepec
20,115,2,Reyes Mantecón
20,115,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,116,0,San Bartolomé Ayautla
20,116,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,123,0,San Bernardo Mixtepec
20,123,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,124,0,San Blas Atempa
20,124,1,San Blas Atempa
20,124,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,125,0,San Carlos Yautepec
20,125,1,San Carlos Yautepec
20,125,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,128,0,San Cristóbal Lachirioag
20,128,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,130,0,San Dionisio del Mar
20,130,1,San Dionisio del Mar
20,130,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,131,0,San Dionisio Ocotepec
20,131,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,134,0,San Felipe Jalapa de Díaz
20,134,1,San Felipe Jalapa de Díaz
20,134,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,135,0,San Felipe Tejalápam
20,135,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,136,0,San Felipe Usila
20,136,1,San Felipe Usila
20,136,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,137,0,San Francisco Cahuacuá
20,137,1,San Francisco Cahuacuá
20,137,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,138,0,San Francisco Cajonos
20,138,1,San Francisco Cajonos
20,138,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,141,0,San Francisco del Mar
20,141,1,San Francisco del Mar Pueblo Viejo
20,141,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,143,0,San Francisco Ixhuatán
20,143,1,San Francisco Ixhuatán
20,143,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,145,0,San Francisco Lachigoló
20,145,1,San Francisco Lachigoló
20,145,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,150,0,San Francisco Telixtlahuaca
20,150,1,San Francisco Telixtlahuaca
20,150,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,153,0,San Gabriel Mixtepec
20,153,1,San Gabriel Mixtepec
20,153,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,156,0,San Ildefonso Villa Alta
20,156,1,San Ildefonso Villa Alta
20,156,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,157,0,San Jacinto Amilpas
20,157,1,San Jacinto Amilpas
20,158,0,San Jacinto Tlacotepec
20,158,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,161,0,San Jerónimo Sosola
20,161,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,164,0,San Jorge Nuchita
20,164,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,166,0,San José Chiltepec
20,166,1,San José Chiltepec
20,166,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,167,0,San José del Peñasco
20,167,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,168,0,San José Estancia Grande
20,168,1,San José Estancia Grande
20,169,0,San José Independencia
20,169,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,170,0,San José Lachiguiri
20,170,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,171,0,San José Tenango
20,171,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,173,0,San Juan Atepec
20,173,1,San Juan Atepec
20,173,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,174,0,Ánimas Trujano
20,174,1,Ánimas Trujano
20,175,0,San Juan Bautista Atatlahuca
20,175,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,176,0,San Juan Bautista Coixtlahuaca
20,176,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,177,0,San Juan Bautista Cuicatlán
20,177,1,San Juan Bautista Cuicatlán
20,177,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,178,0,San Juan Bautista Guelache
20,178,4,San Miguel Etla
20,178,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,179,0,San Juan Bautista Jayacatlán
20,179,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,180,0,San Juan Bautista Lo de Soto
20,180,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,184,0,San Juan Bautista Tuxtepec
20,184,1,San Juan Bautista Tuxtepec
20,184,12,Bethania
20,184,50,San Bartolo
20,184,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,185,0,San Juan Cacahuatepec
20,185,1,San Juan Cacahuatepec
20,185,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,187,0,San Juan Coatzóspam
20,187,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,188,0,San Juan Colorado
20,188,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,190,0,San Juan Cotzocón
20,190,1,San Juan Cotzocón
20,190,13,María Lombardo de Caso
20,190,23,San Felipe Zihualtepec
20,190,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,192,0,San Juan Chilateca
20,192,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,197,0,San Juan Guelavía
20,197,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,198,0,San Juan Guichicovi
20,198,1,San Juan Guichicovi
20,198,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,200,0,San Juan Juquila Mixes
20,200,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,205,0,San Juan Lalana
20,205,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,206,0,San Juan de los Cués
20,206,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,207,0,San Juan Mazatlán
20,207,1,San Juan Mazatlán
20,207,6,La Mixtequita
20,207,16,Villa Nueva
20,207,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,208,0,San Juan Mixtepec
20,208,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,210,0,San Juan Ñumí
20,210,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,211,0,San Juan Ozolotepec
20,211,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,212,0,San Juan Petlapa
20,212,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,213,0,San Juan Quiahije
20,213,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,214,0,San Juan Quiotepec
20,214,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,216,0,San Juan Tabaá
20,216,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,218,0,San Juan Teita
20,218,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,219,0,San Juan Teitipac
20,219,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,220,0,San Juan Tepeuxila
20,220,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,221,0,San Juan Teposcolula
20,221,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,222,0,San Juan Yaeé
20,222,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,224,0,San Juan Yucuita
20,224,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,225,0,San Lorenzo
20,225,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,227,0,San Lorenzo Cacaotepec
20,227,3,Santiago Etla
20,227,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,229,0,San Lorenzo Texmelúcan
20,229,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,232,0,San Lucas Ojitlán
20,232,1,San Lucas Ojitlán
20,232,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,233,0,San Lucas Quiaviní
20,233,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,237,0,San Marcos Arteaga
20,237,1,San Marcos Arteaga
20,237,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,243,0,San Martín Tilcajete
20,243,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,244,0,San Martín Toxpalan
20,244,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,245,0,San Martín Zacatepec
20,245,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,246,0,San Mateo Cajonos
20,246,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,247,0,Capulálpam de Méndez
20,247,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,248,0,San Mateo del Mar
20,248,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,257,0,San Melchor Betaza
20,257,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,258,0,San Miguel Achiutla
20,258,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,259,0,San Miguel Ahuehuetitlán
20,259,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,260,0,San Miguel Aloápam
20,260,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,263,0,San Miguel Coatlán
20,263,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,265,0,San Miguel Chimalapa
20,265,1,San Miguel Chimalapa
20,265,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,266,0,San Miguel del Puerto
20,266,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,268,0,San Miguel Ejutla
20,268,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,269,0,San Miguel el Grande
20,269,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,271,0,San Miguel Mixtepec
20,271,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,272,0,San Miguel Panixtlahuaca
20,272,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,273,0,San Miguel Peras
20,273,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,277,0,Villa Sola de Vega
20,277,1,Villa Sola de Vega
20,277,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,278,0,San Miguel Soyaltepec
20,278,1,Temascal
20,278,17,Isla del Viejo Soyaltepec
20,278,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,280,0,Villa Talea de Castro
20,280,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,282,0,San Miguel Tenango
20,282,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,283,0,San Miguel Tequixtepec
20,283,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,285,0,San Miguel Tlacamama
20,285,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,286,0,San Miguel Tlacotepec
20,286,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,293,0,San Pablo Etla
20,293,1,San Pablo Etla
20,293,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,294,0,San Pablo Huitzo
20,294,1,San Pablo Huitzo
20,294,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,295,0,San Pablo Huixtepec
20,295,1,San Pablo Huixtepec
20,295,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,298,0,San Pablo Villa de Mitla
20,298,1,San Pablo Villa de Mitla
20,298,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,299,0,San Pablo Yaganiza
20,299,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,300,0,San Pedro Amuzgos
20,300,1,San Pedro Amuzgos
20,302,0,San Pedro Atoyac
20,302,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,303,0,San Pedro Cajonos
20,303,1,San Pedro Cajonos
20,303,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,305,0,San Pedro Comitancillo
20,305,1,San Pedro Comitancillo
20,305,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,307,0,San Pedro Huamelula
20,307,1,San Pedro Huamelula
20,307,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,308,0,San Pedro Huilotepec
20,308,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,309,0,San Pedro Ixcatlán
20,309,1,San Pedro Ixcatlán
20,309,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,310,0,San Pedro Ixtlahuaca
20,310,1,San Pedro Ixtlahuaca
20,312,0,San Pedro Jicayán
20,312,1,San Pedro Jicayán
20,312,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,313,0,San Pedro Jocotipac
20,313,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,314,0,San Pedro Juchatengo
20,314,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,316,0,San Pedro Mártir Quiechapa
20,316,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,318,0,San Pedro Mixtepec
20,318,1,San Pedro Mixtepec Distrito 22
20,318,2,Bajos de Chila
20,318,9,Puerto Escondido
20,318,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,320,0,San Pedro Molinos
20,320,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,321,0,San Pedro Nopala
20,321,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,324,0,San Pedro Pochutla
20,324,1,San Pedro Pochutla
20,324,25,Puerto Ángel
20,324,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,326,0,San Pedro Sochiápam
20,326,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,327,0,San Pedro Tapanatepec
20,327,1,San Pedro Tapanatepec
20,327,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,329,0,San Pedro Teozacoalco
20,329,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,330,0,San Pedro Teutila
20,330,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,333,0,San Pedro Totolápam
20,333,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,334,0,Villa de Tututepec
20,334,1,Villa de Tututepec
20,334,34,Río Grande o Piedra Parada
20,334,38,San José del Progreso
20,334,44,Santa Rosa de Lima
20,334,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,337,0,San Pedro y San Pablo Ayutla
20,337,1,San Pedro y San Pablo Ayutla
20,337,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,338,0,Villa de Etla
20,338,1,Villa de Etla
20,339,0,San Pedro y San Pablo Teposcolula
20,339,1,San Pedro y San Pablo Teposcolula
20,339,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,340,0,San Pedro y San Pablo Tequixtepec
20,340,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,344,0,San Sebastián Coatlán
20,344,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,345,0,San Sebastián Ixcapa
20,345,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,347,0,San Sebastián Río Hondo
20,347,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,348,0,San Sebastián Tecomaxtlahuaca
20,348,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,350,0,San Sebastián Tutla
20,350,1,San Sebastián Tutla
20,350,2,El Rosario
20,351,0,San Simón Almolongas
20,351,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,353,0,Santa Ana
20,353,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,354,0,Santa Ana Ateixtlahuaca
20,354,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,356,0,Santa Ana del Valle
20,356,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,358,0,Santa Ana Tlapacoyan
20,358,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,360,0,Santa Ana Zegache
20,360,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,361,0,Santa Catalina Quierí
20,361,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,363,0,Santa Catarina Ixtepeji
20,363,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,363,9999,Localidad no especificada
20,364,0,Santa Catarina Juquila
20,364,1,Santa Catarina Juquila
20,364,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,366,0,Santa Catarina Loxicha
20,366,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,367,0,Santa Catarina Mechoacán
20,367,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,368,0,Santa Catarina Minas
20,368,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,370,0,Santa Catarina Tayata
20,370,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,375,0,Santa Cruz Amilpas
20,375,1,Santa Cruz Amilpas
20,377,0,Santa Cruz Itundujia
20,377,1,Santa Cruz Itundujia
20,377,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,378,0,Santa Cruz Mixtepec
20,378,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,380,0,Santa Cruz Papalutla
20,380,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,381,0,Santa Cruz Tacache de Mina
20,381,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,384,0,Santa Cruz Xitla
20,384,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,385,0,Santa Cruz Xoxocotlán
20,385,1,Santa Cruz Xoxocotlán
20,385,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,387,0,Santa Gertrudis
20,387,1,Santa Gertrudis
20,387,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,388,0,Santa Inés del Monte
20,388,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,390,0,Santa Lucía del Camino
20,390,1,Santa Lucía del Camino
20,390,3,San Francisco Tutla
20,390,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,394,0,Santa María Alotepec
20,394,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,397,0,Heroica Ciudad de Tlaxiaco
20,397,1,Heroica Ciudad de Tlaxiaco
20,397,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,398,0,Ayoquezco de Aldama
20,398,1,Ayoquezco de Aldama
20,398,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,399,0,Santa María Atzompa
20,399,1,Santa María Atzompa
20,399,3,San Jerónimo Yahuiche
20,399,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,401,0,Santa María Colotepec
20,401,1,Santa María Colotepec
20,401,3,Barra de Navidad
20,401,50,Brisas de Zicatela
20,401,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,402,0,Santa María Cortijo
20,402,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,403,0,Santa María Coyotepec
20,403,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,404,0,Santa María Chachoápam
20,404,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,406,0,Santa María Chilchotla
20,406,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,407,0,Santa María Chimalapa
20,407,1,Santa María Chimalapa
20,407,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,409,0,Santa María del Tule
20,409,1,Santa María del Tule
20,409,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,410,0,Santa María Ecatepec
20,410,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
20,412,0,Santa María Guienagati
20,412,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
